256,512
73,61,63,36,76,72,2,22,38,43,36,2,91,35,46,88,37,15,54,60,94,92,3,3,30,10,44,4,33,4,74,13,37,29,87,95,7,96,22,86,35,81,37,76,15,38,59,40,28,37,79,53,62,7,19,32,79,58,5,45,23,72,11,6,19,99,61,2,69,57,18,48,78,76,42,22,54,66,56,20,43,88,16,52,72,14,93,76,14,40,53,32,16,10,93,87,26,15,75,21,74,60,67,70,52,83,2,16,80,37,33,98,56,44,1,10,44,1,85,37,58,81,63,35,64,56,98,34,66,36,84,33,72,48,16,66,5,78,45,92,11,43,24,76,30,18,72,37,88,44,70,68,70,71,99,44,43,94,96,45,86,18,71,92,86,17,45,8,11,69,75,87,51,94,39,38,55,28,93,5,90,34,99,84,71,99,51,58,41,65,51,58,24,34,67,39,41,68,83,65,19,42,16,71,18,72,47,5,88,4,3,78,5,52,54,52,27,48,51,2,83,16,41,27,67,51,82,55,28,8,93,17,70,11,52,51,42,8,17,75,3,70,31,15,29,31,65,45,19,34,88,55,60,27,44,9,29,11,8,33,49,74,1,46,83,16,39,48,47,67,82,81,2,38,76,6,76,78,38,90,33,67,29,88,32,68,24,49,94,30,15,75,52,23,43,5,96,51,80,29,42,87,33,13,97,77,95,16,10,37,11,66,3,39,9,11,86,40,40,22,92,62,43,59,71,31,81,55,88,39,30,30,13,60,10,21,96,11,66,21,24,87,47,4,94,11,57,31,23,48,5,74,83,64,62,12,76,33,59,12,80,37,82,28,46,76,91,32,74,31,29,49,49,60,61,33,19,91,81,95,10,20,73,16,22,58,42,28,27,27,21,71,3,89,46,65,76,56,24,21,26,36,35,72,20,10,64,38,43,97,9,17,49,79,32,96,30,62,8,65,5,19,53,96,7,73,69,1,42,37,68,82,53,86,65,71,33,68,86,55,85,15,50,65,56,79,21,38,23,78,43,36,10,12,92,84,72,10,75,60,16,61,22,79,11,85,76,14,9,27,92,72,77,9,30,2,5,12,48,86,39,66,85,62,19,90,6,69,31,71,2,19,14,89,54,17,72,84,90,75,36,50,59,84,7,16,51,80,17,85,54,47
64,58,85,35,63,77,79,52,91,84,18,3,37,66,75,35,8,68,92,16,65,44,22,60,22,72,71,71,61,60,68,54,20,56,20,14,52,35,49,84,92,65,21,21,43,48,24,62,41,76,18,28,7,84,97,92,96,99,91,58,90,17,6,23,88,72,23,37,81,63,98,76,78,2,50,83,40,47,86,31,69,3,5,78,44,80,70,93,75,84,8,25,70,53,48,14,15,56,3,25,95,34,42,63,73,76,2,5,18,88,55,41,84,63,62,91,15,74,76,83,17,41,33,3,58,84,29,33,93,46,15,57,26,15,95,6,15,96,27,57,90,91,49,25,12,83,98,62,23,10,46,15,60,14,11,90,7,78,99,15,78,69,38,70,97,66,67,74,45,61,30,69,67,53,52,86,90,87,80,33,2,16,58,71,84,54,48,14,25,98,2,94,21,39,5,21,19,39,32,40,26,57,22,67,98,79,33,21,71,29,68,37,75,32,38,87,91,41,77,37,5,78,29,54,53,88,13,90,78,59,14,9,13,17,27,53,89,31,95,1,78,15,89,19,83,28,44,8,62,54,14,30,38,16,18,74,4,6,13,72,73,4,41,28,86,29,24,98,79,53,33,61,27,55,3,80,65,31,80,69,83,98,20,69,8,30,21,12,29,50,15,87,36,95,75,77,72,60,37,48,39,92,91,19,13,6,57,67,81,15,39,82,35,95,10,40,83,33,48,80,53,16,14,12,11,80,62,61,99,62,16,3,7,47,77,19,45,56,80,26,99,96,39,38,10,88,27,40,58,55,27,1,68,52,14,82,4,93,54,2,51,99,11,80,59,3,77,13,85,1,25,2,48,13,16,23,62,71,81,27,25,81,14,10,35,27,45,48,90,49,66,68,62,29,4,58,88,28,26,10,9,85,13,24,57,83,84,48,52,72,78,7,66,46,18,87,57,62,20,64,96,42,40,94,39,11,82,95,47,64,94,73,39,72,95,51,36,42,65,90,39,64,47,41,7,73,47,14,68,21,50,8,58,21,63,28,76,96,52,26,28,30,16,43,13,57,3,2,92,76,93,16,7,18,65,39,48,9,94,48,13,83,87,59,88,66,22,40,93,82,38,99,23,40,90,87,39,23,25,97,63,59,44,74,51,39,26,70,35,12,29,75
38,43,84,5,33,10,2,74,9,53,2,80,28,25,89,79,56,75,20,48,43,45,20,24,43,40,37,44,39,23,10,74,66,78,62,48,7,18,80,47,31,19,92,99,80,7,88,97,45,19,81,99,79,68,97,29,63,1,35,19,80,79,72,69,82,39,49,54,22,96,77,14,35,95,57,82,32,84,2,44,69,38,2,30,73,31,33,82,89,75,25,63,1,77,69,72,30,1,39,29,59,33,16,98,4,36,22,58,95,67,28,69,2,69,97,64,49,93,93,54,71,62,97,44,11,65,28,30,22,37,13,25,45,43,64,96,60,78,46,44,15,57,14,49,84,45,18,6,52,18,9,50,89,30,24,37,50,18,96,71,13,96,26,5,34,43,10,74,32,57,52,56,56,59,92,39,51,75,9,7,91,56,24,1,81,47,99,28,93,82,90,3,89,74,82,70,57,50,5,64,44,2,22,96,48,34,19,21,28,4,24,29,48,43,62,4,68,15,18,85,94,35,92,37,78,97,22,53,7,62,30,39,78,44,60,3,3,65,26,42,50,88,87,61,74,78,39,74,94,75,15,44,36,29,4,28,18,52,93,32,64,22,78,8,42,98,24,35,31,2,90,26,4,14,26,20,98,22,72,39,92,18,35,20,68,50,13,11,45,80,52,80,34,74,74,66,17,39,12,86,52,16,11,40,82,3,2,35,76,47,6,85,39,5,89,44,25,79,82,91,2,44,80,41,78,55,82,43,15,97,91,17,54,32,9,41,20,75,94,98,98,53,55,99,26,34,14,26,83,35,12,29,94,48,48,19,71,75,73,62,56,10,48,27,49,78,67,57,72,26,5,73,46,44,49,14,85,49,8,2,13,58,12,55,92,66,10,4,14,71,16,88,6,10,49,63,65,77,91,73,72,90,48,7,93,92,12,79,79,60,24,9,69,8,50,94,90,81,54,47,9,45,13,57,9,47,95,40,78,60,96,52,93,81,43,44,19,68,61,53,56,31,96,64,15,44,95,46,9,91,75,78,70,29,87,10,24,76,63,13,92,60,58,44,45,31,39,16,30,82,21,48,60,2,62,53,23,80,51,84,72,38,3,33,18,9,89,97,2,76,27,39,8,15,52,4,71,36,52,53,86,27,55,66,59,27,21,81,29,90,40,53
55,86,5,58,7,21,36,82,13,51,16,10,66,74,19,20,78,7,94,2,18,17,27,26,16,80,99,31,10,34,89,65,3,14,83,87,44,78,95,41,26,17,64,49,54,75,3,15,18,40,50,72,89,68,94,9,73,86,86,22,21,25,93,22,51,33,30,86,10,24,46,70,64,63,14,14,9,90,9,2,92,65,94,13,19,26,40,33,21,90,76,52,99,25,73,83,6,57,30,31,50,32,48,62,76,2,19,29,49,35,59,26,36,68,16,67,49,82,10,41,1,12,31,92,65,38,4,51,16,62,98,62,46,6,77,37,90,57,46,64,61,89,33,20,86,3,42,70,96,34,83,65,20,35,89,15,6,22,85,15,90,92,14,35,38,70,5,21,65,78,62,86,70,54,6,71,7,6,55,16,92,26,94,65,3,49,54,68,42,28,41,94,39,37,7,72,47,67,75,13,8,63,70,76,6,88,16,36,94,65,97,5,78,67,62,78,99,64,53,95,66,48,66,14,34,34,27,28,27,65,41,61,72,80,22,55,8,66,76,65,12,82,8,14,89,87,1,44,20,81,24,91,66,40,45,29,62,42,7,48,45,55,40,77,16,21,4,39,63,68,99,96,38,38,71,75,29,60,4,57,85,56,23,77,59,7,22,17,85,92,54,46,12,97,10,81,98,40,41,19,84,94,87,98,23,19,94,36,93,44,27,94,88,1,77,26,21,20,15,74,58,64,73,83,5,58,29,71,56,14,66,53,5,43,86,53,66,48,74,88,14,39,99,3,5,49,11,41,15,81,88,49,49,44,13,91,35,74,74,85,49,29,37,88,38,30,11,75,57,23,84,55,47,61,32,17,57,69,13,58,65,96,95,88,91,98,58,47,40,11,48,99,93,49,24,54,89,3,84,9,42,67,33,23,37,13,22,99,84,35,70,98,56,4,61,47,29,3,14,97,96,64,88,45,49,99,40,35,60,44,2,76,24,68,74,17,24,19,97,94,69,96,44,56,76,35,97,75,99,31,41,41,3,35,61,87,83,43,54,30,91,49,45,26,78,26,35,87,7,75,78,53,86,44,51,26,23,84,67,63,23,72,45,81,16,53,97,41,16,52,75,79,73,90,93,78,55,63,80,67,80,52,88,42,64,66,77,80,71,1,61,10
28,95,53,89,30,21,48,33,78,24,57,43,92,70,92,22,24,78,1,93,37,54,34,95,76,66,16,56,77,29,83,2,67,50,45,96,59,94,12,57,30,25,55,22,20,73,52,31,46,73,3,96,33,94,94,47,75,24,1,13,51,28,97,82,65,77,79,46,7,80,82,63,63,79,61,62,86,70,13,5,49,27,12,91,49,96,46,14,56,4,79,99,96,48,51,18,57,42,26,31,6,36,7,33,66,9,51,91,5,92,52,59,83,30,38,83,42,20,98,69,90,24,45,20,30,6,80,9,43,7,6,47,28,53,41,28,29,87,41,19,73,61,14,47,55,41,83,69,88,97,68,12,78,61,47,28,99,47,45,52,27,46,89,12,32,44,32,66,40,99,44,90,74,51,60,46,52,79,26,63,27,44,57,8,30,42,13,91,65,62,65,93,97,54,82,67,37,52,17,45,99,19,90,67,23,77,52,94,34,27,66,44,69,21,13,4,22,29,55,88,27,30,86,45,7,33,38,75,7,11,17,37,70,27,85,52,4,27,51,32,93,63,99,95,90,40,76,47,19,90,20,35,26,54,53,82,96,15,38,66,99,31,11,54,81,60,69,53,19,49,77,83,1,7,6,46,2,65,46,81,91,2,18,73,49,65,59,42,74,69,16,99,37,77,23,12,65,44,10,47,63,83,75,44,69,31,46,77,52,81,50,12,91,74,6,47,36,45,23,7,64,96,67,69,31,90,76,94,29,32,68,88,78,75,69,72,45,85,57,33,73,37,65,82,91,66,55,37,69,67,22,89,69,71,44,23,47,34,9,43,92,2,42,71,16,87,45,39,55,40,5,74,12,30,10,58,2,87,49,96,15,40,57,75,5,7,90,18,17,84,71,74,89,61,1,87,70,59,7,33,5,35,83,94,34,47,58,48,51,79,81,32,81,5,2,67,90,93,53,20,14,38,71,15,14,7,88,13,32,92,29,38,4,24,63,54,63,87,65,57,69,68,29,42,26,73,41,91,90,9,63,39,84,8,9,4,93,35,12,14,73,30,43,14,2,94,63,73,75,93,87,26,59,40,61,12,92,21,85,43,88,35,82,51,64,15,10,92,32,29,96,32,76,25,14,45,44,87,58,82,91,93,51,21,52,97,90,94,21,9,59,16
71,17,71,86,75,28,83,94,25,55,6,94,91,58,80,52,26,37,64,63,66,49,14,97,59,89,17,97,2,62,77,6,26,41,62,62,71,51,13,44,95,50,80,45,92,76,66,10,75,27,62,73,33,85,24,98,83,4,86,79,42,58,96,3,29,15,81,58,20,8,32,66,74,56,35,26,97,92,14,93,7,27,93,48,71,72,94,84,92,92,1,3,8,76,92,14,9,79,60,85,84,26,55,50,20,95,57,57,94,36,56,84,39,11,25,43,89,86,46,42,61,92,84,36,74,37,5,48,14,31,69,28,6,69,2,21,66,63,29,8,11,91,40,69,57,88,90,36,60,9,16,19,90,64,28,41,14,42,53,28,11,65,73,66,20,67,80,82,3,30,4,88,22,67,19,15,51,10,11,32,53,37,39,24,57,99,5,88,63,35,56,82,5,61,73,37,2,50,50,95,51,22,47,97,11,65,1,25,85,12,26,6,25,54,80,9,66,26,16,52,17,93,91,74,97,56,21,75,88,56,31,94,95,82,65,92,32,40,47,27,52,30,22,35,31,64,60,29,8,92,20,96,27,80,69,54,86,3,43,64,52,56,5,44,86,74,47,31,83,74,94,54,35,12,45,43,86,76,67,34,19,86,22,3,77,73,71,51,87,2,15,50,2,39,72,52,89,47,12,72,84,8,44,1,76,34,48,25,2,72,85,77,68,53,68,6,67,13,37,63,43,54,4,91,93,10,91,4,54,25,15,31,5,61,31,54,5,88,51,71,18,23,85,44,53,91,11,14,87,2,15,5,44,26,21,72,10,57,47,84,91,70,92,17,60,27,69,52,48,79,11,37,98,35,15,11,52,25,77,78,52,96,20,55,11,32,89,10,60,43,28,74,81,81,48,85,12,48,12,22,3,99,55,78,39,14,8,65,17,63,54,80,91,22,35,78,97,21,50,28,87,8,20,9,76,95,34,48,61,36,87,58,59,41,91,13,1,11,73,88,48,1,76,85,38,80,62,48,60,5,95,16,48,30,98,63,6,83,44,13,94,23,27,32,37,81,99,56,26,72,58,73,24,76,74,93,22,25,27,68,30,11,1,81,70,51,18,98,1,40,84,64,27,76,29,5,62,11,27,92,59,76,15,64,61,61,42,55,69,30,95,99
31,12,27,73,9,75,49,1,69,58,67,67,19,16,60,91,96,12,63,71,60,24,44,77,86,44,72,45,50,14,29,80,67,47,38,6,54,20,37,3,38,55,83,6,79,88,36,67,8,77,38,2,69,34,65,40,95,70,37,72,2,8,69,4,51,72,68,50,93,31,8,67,89,91,30,47,19,53,41,87,48,35,36,6,94,12,2,18,63,35,14,77,31,32,79,76,41,95,29,67,10,12,90,35,34,70,24,66,90,66,63,75,74,88,22,34,82,74,93,33,65,78,58,51,42,24,3,90,18,83,61,64,85,46,23,29,23,23,81,48,11,9,95,86,83,10,56,16,6,87,19,99,3,42,11,52,67,82,29,81,84,52,16,15,45,11,72,75,57,53,68,44,35,22,70,25,44,24,1,47,20,18,32,7,15,48,50,81,8,77,36,27,35,65,12,71,24,46,77,30,94,63,24,54,84,46,63,25,91,36,94,33,75,97,55,56,15,94,50,56,96,76,61,86,31,31,31,13,53,99,88,73,27,70,24,4,36,5,13,49,62,93,35,60,4,95,80,30,52,79,91,88,1,89,2,77,43,18,95,65,37,83,15,72,61,69,25,81,40,43,71,53,43,99,99,59,9,3,71,52,41,20,50,89,12,77,4,32,14,32,97,22,17,57,78,91,36,38,47,43,52,91,94,96,26,61,56,22,78,25,24,23,64,12,21,34,47,19,47,6,36,78,44,94,92,67,13,37,99,45,83,39,39,75,41,69,53,11,46,58,62,12,24,41,12,63,68,83,35,1,59,24,97,41,51,45,45,6,76,81,39,45,71,17,27,70,65,61,56,21,24,29,95,12,69,29,41,32,77,47,21,16,79,74,49,9,1,17,43,28,41,87,53,90,51,41,69,31,44,56,38,10,2,86,68,42,84,29,24,34,72,48,30,51,85,93,7,94,45,53,4,76,61,89,64,18,90,26,71,12,63,47,37,26,34,47,81,90,92,16,84,36,23,61,77,31,71,40,3,51,19,42,30,30,79,16,98,83,56,62,38,65,24,48,62,26,82,27,37,74,74,57,16,82,6,92,98,27,56,55,49,19,76,58,83,10,43,43,27,70,27,7,76,91,52,18,83,2,3,79,30,82,27,47,95,87,42,83,96,60,95,64
38,2,79,23,47,58,21,15,31,3,18,97,16,46,52,68,48,47,67,25,98,69,54,98,89,52,4,87,79,58,21,34,87,74,50,36,99,99,88,22,4,1,55,99,58,37,51,38,38,41,50,74,14,77,1,37,88,1,6,79,40,2,97,73,43,30,77,92,30,82,90,94,22,3,44,60,43,24,38,43,5,9,20,5,47,88,93,49,38,75,9,87,87,35,21,88,72,57,25,66,61,65,44,12,39,16,94,46,80,58,22,85,21,77,65,38,83,36,2,53,55,79,93,62,62,59,53,58,30,26,3,38,20,54,75,34,85,94,42,76,72,50,6,98,76,84,74,45,5,16,98,71,95,14,10,94,17,83,42,63,82,36,53,89,94,22,29,54,14,86,62,91,77,53,6,71,17,60,30,6,62,45,18,60,65,58,76,13,48,2,62,72,90,57,58,41,22,53,35,81,36,97,85,19,60,2,51,74,55,5,68,80,48,81,55,48,48,89,5,47,67,8,14,55,48,15,39,16,54,59,74,76,77,88,28,28,67,44,43,43,86,53,9,13,84,75,39,83,18,97,11,29,62,92,80,78,69,43,89,93,84,87,77,40,7,63,59,5,5,40,92,88,12,71,36,27,93,10,23,97,63,23,96,6,77,30,8,57,58,12,92,56,3,87,51,85,89,77,41,75,59,46,18,94,12,88,8,28,74,1,40,61,55,37,70,78,66,27,17,81,6,27,52,68,55,92,52,42,19,87,59,53,90,37,86,69,38,93,72,98,86,35,24,62,5,37,6,6,82,91,98,56,78,69,34,70,1,32,23,47,19,85,37,73,47,58,67,48,53,98,56,50,62,29,51,79,55,75,31,50,60,78,23,46,20,1,53,70,26,88,40,24,89,12,86,93,51,56,41,49,2,86,43,30,3,87,77,23,15,5,48,51,14,21,28,40,32,97,50,89,88,33,78,85,13,39,39,2,54,30,77,83,78,8,78,80,3,53,39,1,90,11,39,4,76,5,63,83,76,4,79,79,44,29,4,24,68,77,54,66,54,34,99,78,51,34,34,83,46,82,83,95,57,81,81,41,61,33,58,9,52,22,50,88,93,20,88,90,45,7,5,46,73,26,24,24,10,61,34,98,91,61,15,15,70,97,58,60,11,40,3,46
96,37,44,82,88,38,6,13,76,15,62,86,36,95,51,45,7,70,42,50,44,32,56,21,33,64,57,56,84,26,87,65,26,18,90,78,46,18,76,5,93,49,37,35,4,77,88,74,67,48,54,91,44,88,47,81,61,93,78,28,71,94,4,12,22,60,18,76,29,99,61,55,86,98,69,69,94,6,6,91,75,76,94,46,9,49,13,49,89,84,56,76,34,80,9,62,10,59,35,86,80,16,99,75,43,53,95,34,80,22,56,71,34,74,48,85,57,4,48,14,84,92,30,71,24,98,16,58,18,20,74,11,18,93,35,42,3,43,53,59,89,56,80,58,32,48,65,31,83,13,71,26,80,91,22,8,71,31,93,76,92,24,75,75,12,14,12,27,78,23,23,42,40,29,83,37,24,65,11,99,92,29,81,51,87,71,61,41,2,72,27,46,13,14,68,50,43,46,32,84,87,15,34,99,72,95,31,45,30,49,53,5,5,83,13,81,32,88,52,27,10,92,80,51,12,99,86,17,75,22,57,23,15,41,41,20,32,72,61,93,68,77,9,33,31,60,10,52,66,26,69,35,41,15,33,55,77,64,79,42,60,19,31,76,3,41,10,23,40,50,65,59,51,5,33,7,91,25,52,73,4,80,53,22,40,38,66,34,56,16,51,68,21,78,57,99,85,47,82,28,84,39,22,95,25,76,14,29,81,86,90,44,65,56,78,25,16,82,30,28,93,62,61,13,89,68,57,18,24,65,96,87,10,80,15,25,30,89,39,37,74,71,25,37,80,32,63,1,41,34,2,15,92,45,47,45,71,14,12,88,32,42,31,37,94,44,36,26,51,1,97,39,78,43,74,54,83,70,34,29,13,10,81,57,37,24,21,66,1,40,13,14,17,35,36,26,38,32,87,4,56,82,53,31,94,5,94,69,23,88,95,82,57,19,54,41,39,48,52,3,80,27,83,59,27,63,7,7,43,31,81,23,16,64,88,74,35,11,92,5,20,78,15,24,31,26,13,68,57,98,96,15,74,85,42,21,60,29,85,94,88,90,69,20,71,13,89,31,70,76,48,29,46,93,55,26,18,81,19,1,81,7,92,50,8,75,76,51,37,41,91,55,25,15,61,90,8,27,99,66,90,53,67,79,16,59,24,87,11,62,33,50
79,75,6,13,44,57,25,53,35,48,50,14,89,65,74,43,99,28,43,18,52,21,11,85,52,64,94,63,11,56,15,9,39,87,38,82,56,41,75,9,19,12,72,54,82,84,53,43,51,65,42,44,18,34,80,83,6,66,92,71,17,84,54,74,10,51,52,75,65,41,95,94,7,7,3,50,51,69,55,62,71,22,22,65,5,24,32,69,10,39,20,74,63,17,33,83,58,92,25,8,14,95,80,62,27,4,42,59,75,66,96,93,31,99,99,5,35,96,69,84,94,3,47,91,76,40,43,85,31,41,78,70,38,48,70,84,93,58,70,71,12,15,6,95,92,7,6,89,76,72,51,79,94,65,33,38,12,44,90,58,62,80,40,57,33,20,18,5,83,9,99,71,34,56,54,41,29,89,26,80,5,48,87,47,69,59,40,52,4,52,83,34,54,10,10,98,34,48,77,6,97,97,95,44,45,55,80,35,12,19,4,30,41,58,4,59,84,86,59,5,2,9,67,37,54,45,61,14,43,84,2,16,28,23,49,75,92,19,74,71,48,57,46,32,91,22,58,19,18,3,38,76,95,35,14,39,34,13,69,46,33,96,48,57,51,90,96,13,73,31,51,29,18,77,98,22,77,30,61,8,64,55,86,2,60,75,7,81,22,2,11,8,7,72,31,12,3,31,6,32,34,15,46,3,6,32,46,70,34,13,60,98,86,59,78,72,37,43,39,46,39,54,56,34,63,92,6,3,65,9,53,41,94,35,10,29,65,2,24,8,39,59,57,72,90,54,80,1,87,35,57,45,81,34,88,90,47,75,54,76,38,91,7,58,58,30,10,16,81,75,71,30,31,15,73,60,35,33,90,58,28,68,73,92,8,12,2,11,55,66,16,10,69,99,84,21,47,95,70,77,23,82,65,6,87,77,21,13,9,41,70,84,13,58,29,59,49,85,14,73,14,25,91,97,48,39,62,49,85,8,76,33,58,27,93,1,1,62,42,63,98,94,30,75,51,95,23,49,43,27,32,59,33,81,51,54,75,33,32,65,54,69,70,58,91,81,10,6,81,96,88,48,99,72,92,57,8,5,9,23,54,66,54,58,17,94,87,20,53,85,63,27,26,62,81,67,38,63,39,24,86,98,28,15,2,9,28,14,61,20,59,24
72,57,61,70,49,51,31,30,92,22,63,84,47,87,35,58,60,8,28,23,2,20,28,80,44,55,26,87,19,52,61,49,95,81,57,87,44,92,24,64,36,43,40,23,82,17,25,19,62,35,69,68,67,35,48,49,86,84,43,31,85,69,63,28,98,68,79,22,93,75,90,31,75,54,2,2,33,85,98,55,34,26,48,84,86,10,91,15,74,77,15,14,29,46,4,56,14,41,99,30,5,24,93,77,74,53,8,33,15,4,57,90,11,34,85,59,47,2,68,87,50,43,44,90,38,69,71,21,90,98,66,42,61,11,52,98,82,36,36,12,41,90,83,18,48,24,6,24,8,67,63,53,40,55,93,60,1,86,13,97,75,71,66,36,39,74,8,95,11,46,92,31,31,37,16,40,40,97,72,46,62,33,74,13,60,65,19,69,52,54,75,75,41,79,95,69,74,89,15,7,19,74,60,3,57,99,89,22,96,19,82,14,98,42,41,33,98,49,88,91,54,55,88,52,44,49,68,37,54,72,1,27,18,15,92,8,3,77,25,54,57,52,96,22,31,21,57,37,88,56,83,89,63,91,37,26,86,72,89,82,16,31,54,62,13,17,41,54,75,13,92,16,85,89,1,18,84,58,44,26,84,76,27,67,11,39,67,18,19,53,70,38,4,10,38,68,6,39,64,42,66,74,68,12,1,90,92,36,72,23,24,83,94,91,35,88,17,96,68,26,47,3,75,4,42,9,12,67,75,48,39,60,21,93,66,88,5,13,74,71,28,12,23,24,88,2,7,7,31,17,47,58,63,28,18,30,30,63,64,62,74,86,30,5,49,35,70,16,19,83,33,51,96,80,61,93,29,29,84,26,48,47,41,39,5,37,26,52,55,64,73,3,31,33,6,62,4,3,49,34,28,31,66,4,65,14,90,74,64,92,14,81,3,47,61,37,49,62,22,64,73,51,67,13,44,17,50,51,24,4,14,15,74,80,15,25,52,11,12,49,85,16,78,74,90,97,53,23,94,75,17,84,79,83,7,30,4,78,76,94,21,8,72,63,51,89,40,56,54,53,57,23,75,9,9,98,69,29,42,87,52,3,75,90,86,31,67,73,95,47,34,24,67,98,39,46,77,26,22,83,90,47,16,57,8,58,11,69,45,16,60,22
57,35,6,28,85,43,38,48,98,16,65,1,76,33,8,62,20,24,3,41,46,21,97,6,1,73,93,59,12,21,86,24,49,8,87,9,22,30,21,25,60,16,96,11,39,87,61,17,26,77,85,63,70,67,27,24,62,44,97,52,68,28,53,20,52,75,52,91,59,70,38,65,21,86,41,25,71,70,38,32,95,19,53,88,84,12,93,3,42,41,82,34,51,26,22,33,85,12,22,68,81,95,28,21,99,29,71,28,90,48,97,37,24,59,86,58,53,13,2,20,65,3,29,5,10,69,64,25,7,11,6,78,91,19,42,21,65,90,59,16,2,10,58,67,53,31,59,26,32,54,22,46,2,18,4,64,71,29,61,55,95,22,2,97,71,93,97,72,71,12,8,31,56,64,31,40,2,8,50,12,46,50,98,86,65,46,61,64,8,11,78,61,50,76,50,63,46,76,94,87,7,15,61,82,5,82,33,16,83,84,57,97,20,61,32,45,89,21,57,40,19,53,1,33,67,58,97,74,52,1,78,68,48,26,34,52,41,54,79,86,11,55,1,79,3,97,40,93,84,53,51,97,83,60,26,45,83,70,8,65,18,26,70,17,91,2,75,51,15,42,93,6,62,21,40,66,92,42,17,4,63,60,15,21,43,39,55,49,10,22,72,19,77,97,8,42,21,94,29,7,83,74,15,11,82,18,82,65,29,83,76,98,16,90,5,47,33,98,33,30,12,67,31,56,3,25,12,46,40,79,33,58,96,98,97,10,20,94,62,11,74,14,66,60,3,64,57,46,74,88,1,91,1,80,37,83,26,18,80,82,10,42,13,65,6,77,86,92,45,42,93,69,37,18,4,37,97,98,38,76,36,77,70,84,80,34,7,24,95,23,82,24,93,87,95,56,69,12,73,38,36,87,93,65,82,86,43,48,22,20,66,97,21,35,50,57,34,60,65,43,84,3,88,76,68,48,79,32,28,15,36,73,96,33,22,97,13,25,61,3,13,5,21,91,25,97,84,78,93,39,30,25,62,20,74,6,75,17,93,64,55,43,96,39,99,76,34,68,94,49,53,14,35,18,78,7,50,76,86,19,21,59,9,96,68,34,42,29,80,63,91,58,13,83,39,88,84,71,85,53,4,43,31,97,35,24,83,13,6,55,72,52
54,55,77,12,89,45,55,44,57,58,94,20,8,18,14,48,41,43,21,74,81,37,28,42,98,36,22,70,96,71,64,11,51,84,95,75,68,98,99,95,98,16,41,99,98,68,81,52,7,30,72,95,45,65,53,5,37,27,35,94,48,31,69,76,38,48,75,61,82,22,76,47,61,49,6,34,88,96,90,68,61,63,53,39,85,16,60,77,93,23,69,27,54,11,65,26,35,44,99,2,24,91,1,74,37,99,6,90,31,56,5,65,58,86,40,14,53,82,24,42,36,55,47,20,70,73,72,47,77,3,5,15,75,88,23,93,96,65,62,68,94,38,75,29,84,8,75,73,59,80,65,75,7,93,45,35,73,51,6,39,53,74,52,21,19,54,93,66,81,81,53,85,47,70,58,27,43,22,24,88,76,10,93,13,88,1,95,63,43,99,3,98,48,22,95,90,46,2,47,91,20,34,67,16,62,19,86,24,10,96,82,41,11,43,5,88,69,54,6,34,6,65,21,50,93,82,65,39,10,92,37,85,37,89,34,44,38,27,90,83,5,75,5,18,53,47,47,64,62,91,82,89,92,49,35,84,7,80,85,98,67,30,98,5,17,91,14,32,50,71,59,75,16,70,82,41,46,81,67,43,96,41,2,90,89,28,88,84,16,39,84,45,90,52,77,75,60,27,58,74,1,63,66,96,83,17,76,29,36,33,30,12,26,77,64,1,96,44,25,78,24,40,30,25,57,63,20,59,32,35,48,3,44,84,33,37,79,86,16,2,6,61,55,40,70,86,21,19,82,82,8,10,8,53,45,75,72,91,55,84,31,67,55,2,13,86,89,32,4,83,59,13,30,56,29,27,68,64,91,25,42,58,53,3,87,70,91,75,83,46,5,72,47,27,55,60,79,67,28,47,56,27,49,95,87,86,20,48,93,20,3,39,44,92,93,17,14,88,88,33,98,17,3,58,91,61,51,98,50,92,15,86,18,62,37,4,53,11,51,73,68,86,30,81,7,3,10,1,49,60,33,93,92,44,92,84,49,82,76,94,9,5,3,37,60,81,63,15,72,99,76,79,31,12,31,18,50,18,31,76,64,27,34,6,30,27,81,46,48,33,56,30,65,52,16,51,50,41,14,48,39,11,52,95,85,99,53,61,33,54,54,45
